grp,id,screenName,content,valence,harm,arousal,fairness
1,2371,cross_gerould,Let the CDC Research Gun Violence: End the Dickey Amendment https://t.co/q13d0H15e0,0.6875,1,0.980975782,0.337508342
1,2372,cross_gerould,One Member of Trump’s Second Amendment Coalition Has a To-Do List for the New White House:  https://t.co/tGyBuFqW5j via @teamtrace,0.6875,0,0.587578344,0.250641335
0,2373,ITS_not_a_trap_,"@Chaosxsilencer @CUSFeed throwing ig out there, and it's a suggestion,  but gun control and the second Amendment",0.6875,0,0.960579791,0.695973501
1,2374,Miles_Ott,I am learning so much in this session #jsm2016 CDC silence on gun violence must stop https://t.co/b4150T7eQQ,0.6875,1,0.416804903,0.756291643
1,2375,lkazakoff,California Legislature approves gun violence research institute -- can't wait for Congress to act,0.6875,1,0.951910942,0.837553472
1,2376,fritzcarol,@SpeakerRyan No stunt -- 92% of the American people want gun control #NoBillNoBreak,0.6875,1,0.974466279,0.790705816
0,2377,JamieSouth1995,Kimberly Corban. Sexual assault survivor and second amendment advocate! #YWLS2016 @Kimberly_Corban https://t.co/hb4djeXfZa,0.6875,0,0.515178456,0.44818828
1,2378,Canes4Hillary,@unitedfamiliesf @FLSenator_MDLP Miguel has done more than JJR to prevent gun violence! Check the record.,0.6875,1,0.21079995,0.431971716
1,2379,NomadicMeg,We need action. I'm speaking up for gun violence prevention—will you? https://t.co/PcSmSLMR74,0.6875,1,0.260344325,0.339492373
1,2380,esvisualstudies,A Big Moment At The Democrats' Gun Control Sit-In https://t.co/gNVozvyueY via @bustle,0.6875,0,0.49164121,0.526836045
0,2381,Leader_Tweeter,this is why we need better gun laws  https://t.co/siodKAKFq2,0.6875,0,0.844323311,0.873556097
1,2382,GiAr_and_NiAr,Let the CDC Research Gun Violence: End the Dickey Amendment https://t.co/azRKV4DOjN,0.6875,0,0.879840031,0.226043406
1,2383,glaverghetta,Follow resp_solutions on Snapchat for a behind-the-scenes look at the #VocalMajority bus tour to stop gun violence!,0.6875,1,0.325033324,0.285734625
1,2384,Sonoma4Hillary,The @ChrisMurphyCT Senate gun control #filibuster is live on CSPAN-2: https://t.co/FEYsMpW9Uy,0.6875,0,0.074574124,0.01133403
1,2385,lizziebeth31,Add your voice to the push for gun violence prevention—speak up: https://t.co/6RqEXedPzg,0.6875,1,0.838331529,0.386084584
1,2386,IAmOnly1ButIAm1,Today I #WearOrange for my Mom who died 11 years ago this week.  We can and should do more to prevent gun violence. https://t.co/Q24y5Cv2IG,0.6875,1,0.281825588,0.262046292
1,2387,dr_reynolds1,I have no problem with gun owners who are responsible. But I do have a problem with how easy a person who FBI watched getting a gun,0.708333333,2,0.363997722,0.220310097
1,2388,RajMahal2010,"#debate2016 Go Hillary ""We must restore trust w/ our communities - we need criminal justice reform - must tackle gun violence."" #DumpTrump",0.708333333,1,0.440551466,0.775931086
0,2389,gallupingcougs,"@realDonaldTrump I know you Implied ""vote for me to save your  gun rights"" with the comment ""2nd amendment people will take care of it"".👍🏼",0.708333333,0,0.436156147,0.905985788
1,2390,nataliecben,"via @npr: Demanding Action On Gun Control, House Democrats Stage Sit-In  https://t.co/lBrCFMLxab",0.708333333,1,0.15255605,0.639114143
1,2391,HannahMachlin,How each US senator voted on gun control:https://t.co/rTSzqAJ4mm,0.708333333,0,0.763729991,0.804017781
1,2392,MaryShine5,It’s past time we act. Read why @Hillary Clinton supports reforms to end gun violence. #SenateFilibuster https://t.co/6s2Y9L5Hd5,0.708333333,1,0.313275148,0.083475915
1,2393,APCantillo,HRC: Crime &amp; gun violence can b addressed w/o violating civil rgts &amp; engaging faith community &amp; business orgs #debatenight @JumaaneWilliams,0.708333333,1,0.753044034,0.778075806
1,2394,katemaryj,"Birth control, equal pay, abortions, protections against discrimation of LGBTQIA and POC, maternity leave, gun control, religious freedom",0.708333333,0,0.041112032,0.037815506
0,2395,prowler16,Second Amendment Defenders Hijack Gun Control’s Twitter Attack on Gun Rights https://t.co/fd9IisOXsv we all need to join together on this!,0.708333333,3,0.904221413,0.619475153
0,2396,StevenSlikkers,Gun control laws working awesome! https://t.co/lFXUgrjJGd,0.708333333,3,0.524607386,0.546205966
1,2397,TimCrino,Via @NPR: Democrats Hold Senate Floor Until Early Thursday In A Push For Gun Control https://t.co/TKGOH4D884,0.708333333,0,0.343588339,0.480945824
1,2398,rebekahfrancish,@AnderCrenshaw please fight for Florida and the US and work to ban AR-15s &amp; similar military grade weapons. Fight for common sense gun laws,0.708333333,1,0.375493935,0.354713773
1,2399,KarunChandran,https://t.co/Vx5XduDqc2 - this is what responsible gun control would look like. What's unreasonable about this? #CommonSenseGunLaws,0.708333333,1,0.848530487,0.113534811
1,2400,Tha_Heir,"Gun control is a measure to decrease violence in this country, but to truly eliminate violence we must fight hate.",0.708333333,1,0.6810542,0.951297455
1,2401,glaverghetta,Here are 5 reasons to vote to reduce gun violence &amp; be part of the #VocalMajority this fall.https://t.co/VDICnUTeO3,0.708333333,1,0.053287689,0.585645209
1,2402,glaverghetta,"Gun Violence Should Be Treated As A Public Health Crisis, Study Says via @NPR  https://t.co/8Hi05eoCRb",0.708333333,0,0.706299628,0.857611414
1,2403,deblane54,"@dccc Go Democrats! Having a sit in on the floor of congress, finally hearing the cries of dead Americans who die of gun violence everyday!",0.708333333,1,0.576834829,0.269851338
0,2404,BlkRobeRegiment,"GUN CONTROL - Bruce Willis, Ice T, Sandy Hook victim, Venteran, speak up - https://t.co/WhZIUT3NqM via @YouTube @GOP @Democrats",0.708333333,1,0.232436515,0.236472871
0,2405,NTXDuckhunts,Amy Schumer Posts Bottomless Pic to Raise Awareness For Gun Control https://t.co/USJXEbdMrT Who cares LOL,0.708333333,0,0.309643369,0.954697525
1,2406,EvanTJudd,"Friends in Florida, there is a senate seat up for grabs this year. If you care about gun control, vote someone in who agrees.",0.708333333,1,0.632268054,0.042722399
1,2407,IvoGary,Dr. King often said that an eye for an eye will leave is all blind. We will continue to have mass killings until we change  our gun culture,0.708333333,2,0.942739907,0.417611602
0,2408,1953jwb,@ScottBaio O is proud of his legacy. Preaches more gun control yet orchestrated #FastAndFurious,0.708333333,1,0.131235588,0.87739227
0,2409,Jakers,I hope that Turkey's gun control laws will be there to protect the minority.  https://t.co/o4P9HXieSv,0.708333333,1,0.736396491,0.318264519
1,2410,swedesauce,The time is now to take action against needless gun violence. We won't stop until our government does its job! We will NOT stop! #filibuster,0.708333333,1,0.596830347,0.760709632
1,2411,LLOLLAR10,House Democrats are staging a sit-in to force a vote on gun control https://t.co/mCJw0MK0pg via @voxdotcom,0.708333333,0,0.525610538,0.01666589
1,2412,michaelsugs,"Counter-examples: Virginia Tech, Aurora, Isla Vista, Charleston. Sources of gun violence aren't mutually exclusive. https://t.co/fBebL7RLeZ",0.708333333,0,0.766709466,0.20937065
0,2413,prowler16,Gun Control Madness https://t.co/ii6tARu6Eu via @YouTube we need to fight hard today!,0.708333333,3,0.205756992,0.360426303
1,2414,jenstaz,@WhiteHouse @BarackObama @POTUS get the ppl leaders stand 2gether wage war agst gun violence.,0.708333333,3,0.029710672,0.580336727
1,2415,drgpn,"After its own mass shootings, Germany beefed up gun control laws. The number of shootings dropped. https://t.co/iddKGUKcWi",0.708333333,3,0.080989634,0.706495321
1,2416,astrid2690,An experiment on radical empathy: Can Gun Victims and Gun Advocates Change Each Other’s Minds? https://t.co/hGpnedQNk7,0.708333333,0,0.541132617,0.8394237
1,2417,DiFel1ceantonio,https://t.co/CInwncT4zI  find and tweet your representative about gun control. @Everytown,0.708333333,1,0.643410918,0.00287385
0,2418,magnifymovies,@TomCruise need a first draft for Top Gun 2? Goose's pilot son arrives at Top Gun blaming instructor Mav for his dad's death. Call me!,0.708333333,0,0.169820074,0.100387669
0,2419,Cthill531,"@cspan @HouseDemocrats keep sitting get gun control, it's time",0.708333333,1,0.069988666,0.753829926
0,2420,matthewefrench,Judge Napolitano: Why I will always defend the Second Amendment and the right to self-defense | Fox News | https://t.co/sCGPRqWwfg,0.708333333,1,0.453816131,0.368364389
1,2421,CarlaShivener,@jonnydearlove @piersmorgan I follow him. We are not all like this. Congress blocks all gun control laws.,0.708333333,1,0.588794012,0.2523458
1,2422,EmilyFultz91,.@sendavidperdue @SenatorIsakson Stand up to the lobbyists. Stand up to the NRA. Represent the American people and pass gun control reform.,0.708333333,1,0.508513968,0.332687491
1,2423,Fr0stySn00ze,@fr0stysn00ze Whereas Hillary Clinton advocates for strict gun control and LGBT rights.,0.708333333,0,0.901632711,0.379250796
1,2424,PamelaP00052150,BREAKING: California Just Enacted The Most Sweeping Gun Control Laws In The Nation https://t.co/2SeuwGCabB,0.708333333,0,0.88310785,0.514717208
1,2425,JuztinThyme,I don't think this is what our founding fathers wanted when the second amendment was passed #WeAreOrlando #guncontrol #loveislove #LGBT ❤️❤️,0.708333333,1,0.481615919,0.227902295
1,2426,PublicNarrative,Have you heard this series? @_PreciousLives_ reports in depth on gun violence and young people in Milwaukee. https://t.co/B614xmK79K,0.708333333,2,0.095358147,0.128195725
0,2427,Ay_shel,Watch on #Periscope: Gun Violence Town Hall Meeting w/ Congressman John Lewis https://t.co/6G5wWoI9ud https://t.co/4YkKok9ivg,0.708333333,0,0.620098466,0.640458266
1,2428,FalexanderFiona,"Excellent, and terrifying, piece on gun control- give angry/embittered people guns...no surprise about outcome.",0.708333333,2,0.671760247,0.488311653
1,2429,fcydems,@TheDemocrats Please never stop fighting to end gun violence  #NoBillNoBreak,0.708333333,1,0.822199647,0.755734768
1,2430,okiedave,.@RepSwalwell on #Periscope: It's 5AM &amp; we aren't sleeping. House Dems continue to demand action to end gun violenc… https://t.co/BotLwGO8eQ,0.708333333,1,0.868149048,0.161947834
0,2431,_oPure,The only thing I agree on with gun control laws is more extensive background checks.,0.708333333,1,0.46394464,0.133925898
1,2432,TLHartsell,.@RepSwalwell on #Periscope: It's 5AM &amp; we aren't sleeping. House Dems continue to demand action to end gun violenc… https://t.co/TRv4Q4j0jA,0.708333333,1,0.817476906,0.511668334
1,2433,HoseDraggerLFD,"Spurred by Orlando Shooting, G.O.P. Senator Offers a Gun Control Compromise https://t.co/bPrKcIUAMi #NoFlyNoBuy",0.708333333,0,0.718663535,0.347950914
1,2434,bklyncyclone83,I got 80% on the Gun violence prevention quiz. Can you beat me? Download the Hillary 2016 app and try! https://t.co/FI2CZfsaQt,0.708333333,0,0.249746023,0.609527589
1,2435,ManUpInc_Usa,Click the link to watch our founder Brotha Mitchell speak on Gun Violence with Ebro in the am... #Hot97 #ManUpInc... https://t.co/n6fPGUc00o,0.708333333,0,0.974086081,0.693459525
0,2436,DwayneKonrade,What I want you to know on Gun Violence Awareness Day | Fox News | https://t.co/EBFW8tadf4,0.708333333,0,0.949216126,0.270200581
1,2437,SmartMX,.@RepSwalwell on #Periscope: It's 5AM &amp; we aren't sleeping. House Dems continue to demand action to end gun violenc… https://t.co/0wu5W961wz,0.708333333,1,0.344517582,0.597850428
1,2438,MissMajestical,National Gun Violence Awareness Day! #WearOrange #newton  https://t.co/v6wSjwSikC,0.708333333,1,0.501729289,0.823454921
1,2439,Lquinn1965,.@RepSwalwell on #Periscope: It's 5AM &amp; we aren't sleeping. House Dems continue to demand action to end gun violenc… https://t.co/atHPaLZfVJ,0.708333333,1,0.275890496,0.431091714
1,2440,RepLoisCapps,"For 26 hrs we stood against gun violence. The #SitIn ends, but we're just getting started. Rs can't keep ignoring this debate. #NotOneMore",0.708333333,1,0.767637307,0.984672201
0,2441,only_2_gender,@Lauren_Southern this why we need gun control ✊🏻✊🏻,0.708333333,0,0.570641154,0.233461429
1,2442,ccllb,I'm not backing down on gun violence until Congress acts to #DisarmHate. https://t.co/fT2fTsWgiO,0.708333333,1,0.128097938,0.382064551
1,2443,JointCenter,.@shewhoeatsmud and @ChelseaCParsons talk preventing gun violence. #JCRoundtable https://t.co/M3y01Ij5bT https://t.co/RCbEqSPR3F,0.708333333,0,0.726262885,0.846663108
1,2444,KidKonza,"NPR: LIVE VIDEO: Democrats Hold Senate Floor In Push For Gun Control https://t.co/DU6eSaGg1B  Don't just watch, act: https://t.co/GbGeHBgE6g",0.708333333,1,0.606027696,0.505027292
0,2445,1americannavy,If Hillary wants to stop gun violence start by ending the War,0.708333333,3,0.719733669,0.632984834
1,2446,glaverghetta,It takes personal stories to move Americans on the gun violence issue. We need to be vocal. #VocalMajority,0.708333333,1,0.173290288,0.365061325
0,2447,cowboymusicbob,"@AnnCoulter I propose sanctuary cities from gun laws, federal income tax laws, and DOE laws and regulations.",0.708333333,1,0.844289125,0.437780662
0,2448,PressedEarth,"Gun Control -- No matter what your opinion, you need to see this https://t.co/BHJ0OZzYvb via @YouTube",0.708333333,0,0.340847884,0.673025152
1,2449,AlexandrosSpano,GOP agrees to vote on gun control after 15-hour filibuster https://t.co/JOHrnODOVS via @TIME,0.708333333,0,0.616477568,0.751578429
1,2450,chrisharrisment,Gun Violence Prevention Nonprofit Sandy Hook Promise Releases PSA Launching its ‘Know the Signs’ Campaign https://t.co/BpKfCrwKT6 https://t.co/IWYJxTzsTJ,0.708333333,1,0.823263582,0.881730725
1,2451,CommDevCatalyst,"If you care about our Officer's safety, then you must care about gun control issues. - @POTUS in Poland #AHAmoment  I am pro #BlackandBlue",0.708333333,1,0.419753287,0.071940471
1,2452,CCNSunrise,Ann Marie Villacana joins us to share her thoughts on Trump's Second Amendment comments https://t.co/hDZY59gcUJ,0.708333333,0,0.991000129,0.690745997
1,2453,RobinGlover,"Mayors urge gun control, unity as towns across N.J. announce vigils for Orlando https://t.co/fOIx0lN0RN https://t.co/IGmYnl6wiX",0.708333333,1,0.8191421,0.326562775
0,2454,CraigSutherland,I have great admiration for @piersmorgan and his unwaivering stand on US gun control. This is stomach churning and getting nuts now.,0.708333333,1,0.934099437,0.56960638
0,2455,dbnpirate,"@NolteNC hopes he will ask about gun control, abortion, sanctuary cities, and gun control,, there is so much we need to hear from both",0.708333333,0,0.972053538,0.993716144
1,2456,DannyTreeHouse,"@laurensaks I work with families to address and cope with real-life-racism, gender identity, abuse, gun violence",0.708333333,3,0.876442514,0.748494783
1,2457,cusmp8,"For gun control or not, you have to admit it's badass our reps are streaming live after @SpeakerRyan cut the cameras https://t.co/LqHehmMm2u",0.708333333,0,0.84475913,0.664251399
0,2458,CalMcDuffie,Standing up for the second amendment and carrying a firearm for self defense <hashtag> Things I Wont Apologize For <\hashtag>,0.708333333,1,0.108785377,0.880902003
1,2459,glaverghetta,.@ChrisMurphyCT: No choice to be made between respecting 2nd Amendment &amp; commonsense gun laws that will keep people safer. #VocalMajority https://t.co/Hx6cmu80bZ,0.708333333,0,0.375536024,0.21942418
0,2460,thisisteddy,"""“Social Media Told Our Story,” Rep. John Lewis Says As He Ends House Democrats’ Gun Control Sit-In""  https://t.co/flGGHXT3T8",0.708333333,0,0.697138019,0.653370373
0,2461,Grumpy434,With stricter gun control Orlando would have looked like this https://t.co/G2GHoa5wQX,0.708333333,0,0.87044268,0.483468038
1,2462,mbolanosperez,Zeid urges U.S. to adopt robust gun control measures to pre-empt further killings https://t.co/eu8LuyKwMj via @sharethis,0.708333333,1,0.769950459,0.004088614
1,2463,saraphen,I'm not backing down on gun violence until Congress acts to #DisarmHate. https://t.co/vo8iblPQNZ,0.708333333,1,0.830828582,0.50710505
0,2464,shububu123,"@FoxNews no not Germany, they have common sense gun control , don't they?",0.708333333,0,0.092257418,0.351774101
1,2465,jenn_mattison,I got 80% on the Gun violence prevention quiz. Can you beat me? Download the Hillary 2016 app and try! https://t.co/aM6x8Fxxwb,0.708333333,0,0.774491649,0.371064184
