idx	word	count_total	0	1
6311	gun violence is	0	0	0
6312	need action	0	0	0
6313	members of congress who are sitting in right now	1	0	1
6314	of congress	0	0	0
6315	stand with orlando and have had	0	0	0
6316	i stand with orlando and have had	0	0	0
6317	yet always comes to this battle of wits unarmed	1	0	1
6318	the gun control debate sound dumb most of the	1	0	1
6319	person kill with a knife vs a gun	0	0	0
6320	an courage you to study the australian gun laws	0	0	0
6321	could a person kill with a knife	0	0	0
6322	a person kill with a knife vs a gun	0	0	0
6323	change the conversation from crowd size to gun deaths	0	0	0
6324	us change the conversation from crowd size to	0	0	0
6325	gun deaths	0	0	0
6326	calling gun violence public health	0	0	0
6327	no regrets about calling gun violence public health issue	2	0	2
6328	but the terrorist do not care about gun laws	2	2	0
6329	the students <number> gun control meet n greet in	0	0	0
6330	students <number> gun control meet n greet in <number>	0	0	0
6331	abuse	0	0	0
6332	work with families to address and cope with real	0	0	0
6333	gender identity	0	0	0
6334	okay with being told i can not defend myself	2	2	0
6335	not defend	0	0	0
6336	violence restraining orders linked to a reduction in suicides	2	0	2
6337	gun violence restraining orders linked to a	0	0	0
6338	from pi yelling	1	0	1
6339	its abbie from pi yelling to you	1	0	1
6340	to prevent	0	0	0
6341	we must <emphasis> politicize them	1	0	1
6342	to prevent gun deaths	0	0	0
6343	wild spending	1	1	0
6344	different from the dems	0	0	0
6345	gop </hashtag> has no cause that	0	0	0
6346	led	0	0	0
6347	in to demand a vote on gun control legislation	1	0	1
6348	house dems led by john lewis	0	0	0
6349	california gun laws are not burdensome for gun owners	2	2	0
6350	california gun laws are not burdensome for gun	0	0	0
6351	to fight for them on monday as my senator	1	0	1
6352	is not there a category for gun	0	0	0
6353	control on topics to email u on ur website	0	0	0
6354	a category for gun control on topics to email	0	0	0
6355	his	0	0	0
6356	you thank <user> for his leadership on gun violence	0	0	0
6357	for his leadership on	0	0	0
6358	like i said gun control will not stop shootings	2	2	0
6359	in this gun violence <allcaps> psa </allcaps> coming <url>	0	0	0
6360	<number> meaningful votes <number> address mass gun violence incidents	2	0	2
6361	s ridiculous gun laws in indiana	1	0	1
6362	chicago gun problem is directly linked to mike pense	1	0	1
6363	i will be dreaming of common sense gun legislation	1	0	1
6364	will be dreaming of common	0	0	0
6365	you are allowing the jurks	0	0	0
6366	there just getting you off the subject of orlando	1	1	0
6367	you are allowing the	0	0	0
6368	hillary for president	0	0	0
6369	control was barely	0	0	0
6370	after a debate where gun control was barely discussed	1	0	1
6371	hour after a debate where gun control	0	0	0
6372	fearing cowards against millions of law abiding gun owners	3	3	0
6373	america will not even acknowledge let alone try and	3	0	3
6374	visiting	0	0	0
6375	today to discuss bipartisan solutions to gun violence epidemic	2	0	2
6376	</allcaps> gun control until i got educated	0	0	0
6377	<allcaps> for </allcaps> gun control until i got educated	1	1	0
6378	response speaks volumes	0	0	0
6379	a vote	2	0	2
6380	house floor to demand a vote on gun safety	1	0	1
6381	dozens of house champs stage historic sit	0	0	0
6382	god forbid anyone	0	0	0
6383	but god forbid anyone protest you as their right	0	0	0
6384	god forbid anyone protest	0	0	0
6385	right but god forbid anyone protest you as their	0	0	0
6386	orlando shooting </hashtag> was the result of gun control	2	2	0
6387	amid calls for	0	0	0
6388	that <user> is going to abolish the second amendment	2	2	0
6389	abolish the second amendment	0	0	0
6390	you give me an example because infringing on americans	0	0	0
6391	second amendment rights is not	2	2	0
6392	gun violence is more than just	0	0	0
6393	violence is more than just an issue of policing	0	0	0
6394	because we \u2019 re done with	0	0	0
6395	brady campaign to prevent	1	0	1
6396	\u2705 brady campaign to prevent gun violence	1	0	1
6397	possession	0	0	0
6398	gun offenders who have shot people are out on	0	0	0
6399	offenders	0	0	0
6400	people are out on the street in <number> months	0	0	0
6401	a vote bipartisan bills to end gun violence now	1	0	1
6402	</allcaps> must bring to a vote bipartisan bills to	0	0	0
6403	deserves better	0	0	0
6404	not want to be exposed to gun control advocates	0	0	0
6405	exposed	0	0	0
6406	little marco is always leading from the fetal position	0	0	0
6407	killed by gun violence <allcaps> every single day </allcaps>	2	0	2
6408	us gun violence will dramatically decrease	2	2	0
6409	dramatically increase	0	0	0
6410	the true history of gun control	0	0	0
6411	history of gun control	0	0	0
6412	looser gun lies while decrying inner city gun violence	2	2	0
6413	trump advocates looser gun lies while decrying inner city	0	0	0
6414	regarding	0	0	0
6415	in regarding gun control happening now	0	0	0
6416	watch the house democrat sit	0	0	0
6417	the house democrat sit	0	0	0
6418	yes because gun control will keep	0	0	0
6419	<user> <user> <user> <user> yeah	0	0	0
6420	idiots	0	0	0
6421	when will they get gun control	1	0	1
6422	air force one base	0	0	0
6423	better gun	1	0	1
6424	people care about dc vs marvel than better gun	1	0	1
6425	gun control group	0	0	0
6426	he is a member of a gun control group	0	0	0
6427	how does the second amendment lead to total control	2	2	0
6428	senate votes	0	0	0
6429	senate votes down <number> gun control measures	2	0	2
6430	another possible	0	0	0
6431	not have to worry about another possible gun shooting	2	0	2
6432	legislation will get illegal guns out of criminal hands	3	3	0
6433	help but think that they sound like gun shots	1	0	1
6434	i keep on hearing the	0	0	0
6435	out the other <percent> in regard to gun laws	2	0	2
6436	talking	0	0	0
6437	can not answer a simple question about gun control	0	0	0
6438	nra </allcaps> regurgitating	0	0	0
6439	puppet of the <allcaps> nra </allcaps> regurgitating talking points	0	0	0
6440	drugs are illegal and people still get	2	2	0
6441	why we need stricter gun laws	0	0	0
6442	out to the families of those who were affected	0	0	0
6443	great example of why we need stricter gun laws	0	0	0
6444	plague	0	0	0
6445	moms demand hillary	0	0	0
6446	being murdered	0	0	0
6447	wasting our time and money how about gun control	0	0	0
6448	how about black men being murdered by the police	0	0	0
6449	the second amendment is vital to ensure people can	0	0	0
6450	terror threat is the single most	0	0	0
6451	second amendment is vital to ensure people	0	0	0
6452	powerful reason why the second amendment is vital to	0	0	0
6453	gun control is not the issue	1	1	0
6454	gun control is not	0	0	0
6455	government officials	1	0	1
6456	community coming together to talk about issues	0	0	0
6457	<user> is holding an event about gun violence	0	0	0
6458	not blame the gun when police officers are killed	0	0	0
6459	but anybody else they go wild on gun control	1	1	0
6460	is inaccurately using past death of her father it	1	1	0
6461	campaign is inaccurately using past death of her father	0	0	0
6462	why clinton campaign is inaccurately using past	0	0	0
6463	did not kill an entirely innocent person	0	0	0
6464	a gun did not kill an entirely innocent person	1	0	1
6465	dozens of examples a	0	0	0
6466	can still legally be killed by those in uniform	1	1	0
6467	people can still legally be killed by those in	0	0	0
6468	legally be killed	0	0	0
6469	why are not you allowing research on gun violence	2	2	0
6470	returned to	0	0	0
6471	debt but pro gun control	1	0	1
6472	race war	0	0	0
6473	2 nd amendment remark as a	0	0	0
6474	could take that flippant 2 nd amendment remark as	0	0	0
6475	nd amendment remark as a	0	0	0
6476	take that flippant 2 nd amendment remark as a	0	0	0
6477	was affected	0	0	0
6478	gabby giffords was affected by gun violence	2	0	2
6479	even with the strictest gun laws in the u	1	1	0
6480	do not let any new gun control measures pass	3	3	0
6481	outlawing guns should be the <allcaps> last	0	0	0
6482	are so many possible solutions to reduce gun violence	1	1	0
6483	outlawing guns should be the <allcaps> last </allcaps> resort	0	0	0
6484	to keep law enforcement safe	0	0	0
6485	s going to keep law enforcement safe	0	0	0
6486	can thave it both ways ass hat	0	0	0
6487	<user> do not need gun control	2	2	0
6488	let me get some popcorn	0	0	0
6489	insist on protecting second amendment rights	0	0	0
6490	will <user> still insist on protecting second amendment rights	2	0	2
6491	denounces senators as cowards on gun control <url> via	2	2	0
6492	house denounces senators as cowards on gun control <url>	0	0	0
6493	the devastating effects of gun violence in our communities	1	0	1
6494	tired of the devastating effects of gun	0	0	0
6495	worthless	0	0	0
6496	you are wasting time on instead of gun control	1	0	1
6497	wasting	0	0	0
6498	are about as meaningful as a shit flavored lollipop	2	2	0
6499	suggests	0	0	0
6500	against hillaryclinton via <user> divisive dangerous talk by dt	1	0	1
6501	act against hillaryclinton via <user> divisive dangerous talk by	0	0	0
6502	lack	0	0	0
6503	at lack of gun control belies history of inaction	2	0	2
6504	gun laws quite effective	2	2	0
6505	gun laws quite	0	0	0
6506	major medical group declares gun violence a public	0	0	0
6507	gun violence a public health crisis <url> via <user>	1	0	1
6508	declares gun violence a public health	0	0	0
6509	distract the terror attack into another gun control speech	1	1	0
6510	obama want	0	0	0
6511	would have died but for one friendly gun inside	0	0	0
6512	<number> rifle \u2018 blamed \u2019 for deadly mass shootings	2	2	0
6513	blamed \u2019 for deadly mass shootings	0	0	0
6514	exists in america is a deficiency of gun owners	0	0	0
6515	only gun problem that exists	0	0	0
6516	occur less	0	0	0
6517	more so events similar to last night occur less	0	0	0
6518	were shot	0	0	0
6519	<number> people were shot during yesterday \u2019 s <number>	4	0	4
6520	in to push for action on	0	0	0
6521	house democrats stage	0	0	0
6522	body worn	0	0	0
6523	need you to put my taxpayer $s to work	1	0	1
6524	get members to do their job	0	0	0
6525	gun control is what hitler wanted for the jews	1	1	0
6526	reasonable	0	0	0
6527	is what hitler wanted for the jews in <number>	0	0	0
6528	officers killed	0	0	0
6529	we are better than this </hashtag> end hateful rhetoric	1	0	1
6530	<number> officers killed	0	0	0
6531	pouring	0	0	0
6532	the increasing gun violence over the last year has	0	0	0
6533	the increasing gun	0	0	0
6534	over the last year has just made me numb	0	0	0
6535	we will remember this brave stance <number> gun	1	0	1
6536	citing	0	0	0
6537	are we citing gun control as the terrorism issue	0	0	0
6538	why are we citing	0	0	0
6539	citing gun control as	0	0	0
6540	altered	0	0	0
6541	no innocent lives should be lost	1	0	1
6542	prayers with the officers and their families in dallas	0	0	0
6543	has access to gun due to lax	0	0	0
6544	person who dont like gay due to religious teaching	2	0	2
6545	heard this	0	0	0
6546	<user> reports in depth on gun violence and young	0	0	0
6547	reports in depth on gun violence	0	0	0
6548	depth on gun violence and young people in milwaukee	0	0	0
6549	letting my senator know that i support gun control	2	0	2
6550	s speech was actually pretty good	0	0	0
6551	slide in the whole gun control thing though	0	0	0
6552	<repeated> \ud83d\ude11 \ud83d\ude44 but otherwise a very good speech	0	0	0
6553	out against police	0	0	0
6554	you support more training for police less gun use	0	0	0
6555	speaking out against police brutality and abuse of authority	0	0	0
6556	players are	0	0	0
6557	final	0	0	0
6558	honestly do not know what will get the us	0	0	0
6559	will get the us <number> act on gun violence	0	0	0
6560	you are still focused on gun control then you	0	0	0
6561	focused on gun control then you are truly lost	1	1	0
6562	u could post a link <number> that article u	0	0	0
6563	<user> hey bump wondering if u could post a	0	0	0
6564	link <number> that article u referenced on the <number>	0	0	0
6565	pathetic	0	0	0
6566	talk yet <allcaps> zero gun control </allcaps> discussion	0	0	0
6567	shameful and pathetic	0	0	0
6568	how is this a logic that follows for <user>	0	0	0
6569	about time common sense is called to the floor	1	0	1
6570	about time common sense is	0	0	0
6571	are going to push trough you can not stop	0	0	0
6572	not stop the war but you can determine how	0	0	0
6573	<user> push harder	0	0	0
6574	can not stop the war but you can determine	0	0	0
6575	his gun control narrative over what just happened in	0	0	0
6576	gun control narrative over what just happened in france	1	1	0
6577	ovomit play	0	0	0
6578	great leadership in the fight to end gun violence	1	0	1
6579	unable	0	0	0
6580	are unable to study the conditions leading to disparities	1	0	1
6581	but researchers are unable to study	0	0	0
6582	enforced	0	0	0
6583	so pumped to	0	0	0
6584	gun control is enforced effectively	0	0	0
6585	a country in which gun control is enforced effectively	0	0	0
6586	gun control advocates find a deep	0	0	0
6587	a veteran and pro second amendment	0	0	0
6588	and pro second amendment it was the only choice	0	0	0
6589	s more than gun control and criminal justice reform	1	0	1
6590	more than gun control and criminal justice reform	0	0	0
6591	is a day to push the gun control agenda	0	0	0
6592	the gun control agenda	0	0	0
6593	treason </hashtag>	0	0	0
6594	push the gun control agenda	0	0	0
6595	more ways to take action	0	0	0
6596	she was held at gunpoint in one	0	0	0
6597	<user> i do not know what there is to	0	0	0
6598	of the toughest gun control countries of the world	0	0	0
6599	but chicago has strict gun control	2	2	0
6600	w	0	0	0
6601	families of victims to demand action to	1	0	1
6602	families	0	0	0
6603	clinton invokes trayvon martin in	0	0	0
